"","x","y","land","built_s","built_v","pop","smod.10","smod.11","smod.12","smod.13","smod.21","smod.22","smod.23","smod.30","SCHOOLS"
"11242",-922000,1120000,997881.53,101.4,253.75,216.824851840734,0,99,1,0,0,0,0,0,"0"
"11243",-912000,1120000,998375.56,407.57,1019.28,852.420168183744,0,96,4,0,0,0,0,0,"0"
"11244",-902000,1120000,998918.16,344.51,861.45,349.675587222912,0,97,3,0,0,0,0,0,"0"
"11245",-892000,1120000,999008.44,833.49,2083.99,820.425951650366,0,98,1,1,0,0,0,0,"0"
"11246",-882000,1120000,1e+06,2049.61,5988.24,4459.91047808528,0,83,13,4,0,0,0,0,"0"
"11247",-872000,1120000,999112.67,2738.31,11593.3,13606.0843634643,0,88,6,4,0,0,2,0,"0"
"11248",-862000,1120000,998734.74,2432.74,6083.14,6490.48928584159,0,82,12,6,0,0,0,0,"0"
"11249",-852000,1120000,999758.1,3037.96,7701.81,8244.69874082878,0,62,32,6,0,0,0,0,"0"
"11250",-842000,1120000,999257.01,3010.87,7528.78,7982.3060782291,0,69,27,4,0,0,0,0,"0"
"11251",-832000,1120000,998392.15,2852.16,7132.6,7411.96480453015,0,72,25,3,0,0,0,0,"0"
"11252",-822000,1120000,997153.22,1790.62,4478.2,4400.26278785243,0,83,17,0,0,0,0,0,"0"
"11253",-812000,1120000,1e+06,1191.92,4316.25,3280.25130374357,0,94,4,2,0,0,0,0,"0"
"11254",-802000,1120000,1e+06,1052.57,2632.01,1748.59247799776,0,91,7,2,0,0,0,0,"0"
"11255",-792000,1120000,1e+06,853.43,2134.3,1429.90040886216,0,96,3,1,0,0,0,0,"0"
"11256",-1042000,1110000,998459.7,916.68,2292.24,2225.60849702731,0,87,12,1,0,0,0,0,"0"
"11257",-1032000,1110000,999439.94,1421.85,3555.04,3509.39802623168,0,86,12,2,0,0,0,0,"0"
"11258",-1022000,1110000,999512.83,581.49,1454.02,1154.11307940632,0,91,9,0,0,0,0,0,"0"
"11259",-1012000,1110000,1e+06,2278.59,5697.37,4621.34051600099,0,76,24,0,0,0,0,0,"0"
"11260",-1002000,1110000,1e+06,2815.53,7039.99,6687.956315469,0,72,23,5,0,0,0,0,"0"
"11261",-992000,1110000,1e+06,1023.67,2559.6,3038.96620110795,0,80,20,0,0,0,0,0,"1"
"11262",-982000,1110000,999890.13,813.89,2035.11,2777.84524056316,0,85,15,0,0,0,0,0,"0"
"11263",-972000,1110000,999899.88,264.84,662.28,966.945728782564,0,95,5,0,0,0,0,0,"0"
"11264",-962000,1110000,998184.49,408.61,1022.02,1454.47812568396,0,94,6,0,0,0,0,0,"0"
"11265",-952000,1110000,998345.92,562.69,1407.36,1159.15364971757,0,97,3,0,0,0,0,0,"0"
"11266",-942000,1110000,999252.04,1264.36,3161.53,1932.83985025436,0,93,7,0,0,0,0,0,"0"
"11267",-932000,1110000,998937.73,932.8,2332.39,1423.08132407814,0,92,8,0,0,0,0,0,"0"
"11268",-922000,1110000,996314.08,2608.09,10035.51,6113.61994695291,0,88,8,4,0,0,0,0,"0"
"11269",-912000,1110000,999594.86,1571.23,5947.43,3619.06799900904,0,92,7,1,0,0,0,0,"0"
"11270",-902000,1110000,1e+06,274.28,685.89,342.072346143424,0,97,3,0,0,0,0,0,"0"
"11271",-892000,1110000,997402.86,449.41,1123.79,442.414061117917,0,95,5,0,0,0,0,0,"0"
"11272",-882000,1110000,999783.6,1284.58,3212.05,1262.69041308202,0,93,7,0,0,0,0,0,"0"
"11273",-872000,1110000,998240.12,928.63,2322.01,1899.43015434221,0,96,3,1,0,0,0,0,"0"
"11274",-862000,1110000,1e+06,801.38,2004.01,2112.57857879996,0,89,11,0,0,0,0,0,"0"
"11275",-852000,1110000,1e+06,718.39,1796.39,1927.42968248576,0,93,6,1,0,0,0,0,"0"
"11276",-842000,1110000,1e+06,1507.75,3770.67,3848.63744457066,0,83,15,2,0,0,0,0,"0"
"11277",-832000,1110000,998597.41,3394.51,9350.3,8490.41725573317,0,72,24,4,0,0,0,0,"0"
"11278",-822000,1110000,997457.12,2667.09,7633.59,6652.31073463708,0,78,17,5,0,0,0,0,"0"
"11279",-812000,1110000,1e+06,2547.6,11917.42,10199.4714391697,0,91,5,2,0,0,2,0,"0"
"11280",-802000,1110000,1e+06,260.12,651.02,518.641821647063,0,98,2,0,0,0,0,0,"0"
"11281",-792000,1110000,1e+06,636.63,1592.14,1074.57300454378,0,97,2,1,0,0,0,0,"0"
"11282",-1052000,1100000,998488.55,963.41,2409.29,2424.01205195486,0,86,14,0,0,0,0,0,"0"
"11283",-1042000,1100000,996350.1,1614.82,4037.79,3205.41235918924,0,89,9,2,0,0,0,0,"0"
"11284",-1032000,1100000,999653.67,2916.98,9154.85,7279.73901477829,0,80,15,5,0,0,0,0,"0"
"11285",-1022000,1100000,998798.38,1297.13,3243.39,2079.36265940219,0,86,14,0,0,0,0,0,"0"
"11286",-1012000,1100000,998789.73,5170.31,20281.57,15799.2368359268,0,65,31,0,3,0,1,0,"0"
"11287",-1002000,1100000,999935.36,2874.79,7246.68,7992.43051788211,0,71,23,6,0,0,0,0,"0"
"11288",-992000,1100000,999945.76,1015.75,2539.71,2753.1086070463,0,88,11,1,0,0,0,0,"0"
"11289",-982000,1100000,997624.8,1051.27,2628.55,3351.92189740389,0,81,19,0,0,0,0,0,"0"
"11290",-972000,1100000,997898.1,555.72,1389.67,1894.3888235949,0,91,9,0,0,0,0,0,"0"
"11291",-962000,1100000,998773.26,213.67,534.41,707.309070974589,0,96,4,0,0,0,0,0,"0"
"11292",-952000,1100000,998451.04,1019.66,2549.97,2052.76203002967,0,91,8,1,0,0,0,0,"0"
"11293",-942000,1100000,997193.28,696,1740.94,1068.81296484545,0,97,3,0,0,0,0,0,"0"
"11294",-932000,1100000,999264.11,640.61,1602.24,982.558647511528,0,95,5,0,0,0,0,0,"0"
"11295",-922000,1100000,1e+06,603.6,1509.67,921.108038458974,0,92,8,0,0,0,0,0,"0"
"11296",-912000,1100000,998683.05,780.96,1953.19,1181.25286432542,0,93,7,0,0,0,0,0,"0"
"11297",-902000,1100000,998356.99,316.69,792.2,400.335762165487,0,98,2,0,0,0,0,0,"0"
"11298",-892000,1100000,998153.55,295.11,738.03,288.461416039616,0,98,2,0,0,0,0,0,"0"
"11299",-882000,1100000,1e+06,1909.88,7644.55,3009.50926119275,0,92,7,1,0,0,0,0,"0"
"11300",-872000,1100000,997209.96,442.71,1106.94,611.752750992775,0,97,3,0,0,0,0,0,"0"
"11301",-862000,1100000,997735.18,1067.7,2669.57,3226.99981169403,0,90,7,3,0,0,0,0,"0"
"11302",-852000,1100000,998484.71,137.97,345.14,480.449163533747,0,97,3,0,0,0,0,0,"0"
"11303",-842000,1100000,1e+06,935.37,2339.23,3256.23726005852,0,76,24,0,0,0,0,0,"0"
"11304",-832000,1100000,999999.55,1881.61,4705.43,4332.03599773347,0,77,22,1,0,0,0,0,"0"
"11305",-822000,1100000,999127.29,18278.3,118943.18,94877.6385175268,0,77,11,1,3,0,0,8,"0"
"11306",-812000,1100000,1e+06,1999.94,5000.88,3990.52180795558,0,89,9,2,0,0,0,0,"0"
"11307",-802000,1100000,1e+06,903.75,3109.96,2506.18557836302,0,94,5,1,0,0,0,0,"0"
"11308",-1042000,1090000,996535.34,955.27,2388.83,1797.98312891275,0,87,13,0,0,0,0,0,"0"
"11309",-1032000,1090000,997792.32,1666.44,4166.86,2573.21238457411,0,83,17,0,0,0,0,0,"0"
"11310",-1022000,1090000,995861.18,1234.12,3085.95,1905.57834375277,0,83,17,0,0,0,0,0,"0"
"11311",-1012000,1090000,998848.43,1844.77,4612.7,3465.03965521976,0,83,16,1,0,0,0,0,"0"
"11312",-1002000,1090000,997060.26,1786.34,6118.09,4694.78054901585,0,84,14,2,0,0,0,0,"0"
"11313",-992000,1090000,997032.99,990.56,2476.8,2461.58202911541,0,85,14,1,0,0,0,0,"0"
"11314",-982000,1090000,998371.27,871.6,2179.3,2098.86787704751,0,90,10,0,0,0,0,0,"0"
"11315",-972000,1090000,998587.56,760.56,1901.83,1510.63851641119,0,90,10,0,0,0,0,0,"0"
"11316",-962000,1090000,998813.76,1164.01,2910.58,1967.7972996831,0,87,13,0,0,0,0,0,"0"
"11317",-952000,1090000,998154.95,1247.42,3684.4,2334.94139449671,0,84,15,1,0,0,0,0,"0"
"11318",-942000,1090000,998049.63,1110.11,2775.6,1759.00101367012,0,89,11,0,0,0,0,0,"0"
"11319",-932000,1090000,998828.23,650.06,1626.19,1044.13362936489,0,96,3,1,0,0,0,0,"0"
"11320",-922000,1090000,999904.54,623.61,1560.36,1018.19626455382,0,99,0,1,0,0,0,0,"0"
"11321",-912000,1090000,997561.83,273.3,684.08,417.38365790993,0,99,1,0,0,0,0,0,"0"
"11322",-902000,1090000,998821.12,89.93,225,138.805776333436,0,99,1,0,0,0,0,0,"0"
"11323",-892000,1090000,998616.49,650.02,1625.44,714.303533073515,0,95,5,0,0,0,0,0,"0"
"11324",-882000,1090000,1e+06,896.42,3618.65,2477.26249131187,0,98,0,2,0,0,0,0,"0"
"11325",-872000,1090000,998725.5,571.89,1429.96,987.116100296378,0,95,5,0,0,0,0,0,"0"
"11326",-862000,1090000,998471,498.46,1246.38,1281.71018556133,0,94,5,1,0,0,0,0,"0"
"11327",-852000,1090000,998584.07,421.38,1053.87,1467.03064163029,0,93,7,0,0,0,0,0,"0"
"11328",-842000,1090000,1e+06,2167.09,5418.88,7493.65014331788,0,77,17,6,0,0,0,0,"0"
"11329",-832000,1090000,998727.11,4112.09,10282.75,10923.3414421976,0,50,44,6,0,0,0,0,"0"
"11330",-822000,1090000,1e+06,4854.14,18105.01,14447.1576690339,0,74,22,1,1,0,0,2,"0"
"11331",-812000,1090000,999725.52,1935.16,5975.67,4896.17308584229,0,89,6,5,0,0,0,0,"0"
"11332",-802000,1090000,999452.49,969.7,2424.96,2630.90496161953,0,94,4,2,0,0,0,0,"0"
"11333",-1042000,1080000,997227.5,1591.03,3978.65,2931.36635584757,0,80,20,0,0,0,0,0,"0"
"11334",-1032000,1080000,999554.12,2376.91,5943.46,3723.82672637515,0,74,26,0,0,0,0,0,"0"
"11335",-1022000,1080000,998590.59,1244.37,3111.76,2395.63178387284,0,82,18,0,0,0,0,0,"0"
"11336",-1012000,1080000,996689.75,3192.16,11495.17,9168.18335345015,0,75,23,0,0,2,0,0,"0"
"11337",-1002000,1080000,998027.75,1703.19,4441.75,3408.42345489189,0,81,18,0,0,1,0,0,"0"
"11338",-992000,1080000,999059.88,2557.56,6394.46,4906.85596683249,0,83,15,2,0,0,0,0,"0"
"11339",-982000,1080000,999104,1129.16,2823.2,2235.28097755834,0,85,15,0,0,0,0,0,"0"
"11340",-972000,1080000,999192.47,1522.84,3807.5,3285.17167473212,0,81,19,0,0,0,0,0,"0"
"11341",-962000,1080000,999898.7,1755.93,4390.3,3092.276691759,0,79,21,0,0,0,0,0,"0"
"11342",-952000,1080000,997499.57,2541.59,11840.08,7503.49929950386,0,81,16,3,0,0,0,0,"0"
"11343",-942000,1080000,997667.67,962.97,2407.89,1525.96949011087,0,90,10,0,0,0,0,0,"0"
"11344",-932000,1080000,999288.75,949.79,2375.22,1755.7093558535,0,94,5,1,0,0,0,0,"0"
"11345",-922000,1080000,996841.35,288.05,721.25,594.63965815492,0,100,0,0,0,0,0,0,"0"
"11346",-912000,1080000,999768.11,619.03,1548.29,1167.72383416071,0,95,4,1,0,0,0,0,"0"
"11347",-902000,1080000,1e+06,145.05,362.84,301.903525684029,0,98,2,0,0,0,0,0,"0"
"11348",-892000,1080000,999899.27,755.8,1889.8,1120.25462921429,0,95,5,0,0,0,0,0,"0"
"11349",-882000,1080000,1e+06,930.69,3283.77,2273.27979572117,0,95,4,1,0,0,0,0,"0"
"11350",-872000,1080000,1e+06,684.44,1711.49,1169.60220994055,0,95,5,0,0,0,0,0,"0"
"11351",-862000,1080000,999965.69,1215.33,4089.29,2731.891889669,0,92,7,1,0,0,0,0,"0"
"11352",-852000,1080000,1e+06,2300.23,6565.62,8177.44540154748,0,85,9,6,0,0,0,0,"0"
"11353",-842000,1080000,999727.87,2373.52,6035.02,6175.82259583287,0,77,17,6,0,0,0,0,"0"
"11354",-832000,1080000,999035.3,3450.76,9719.25,11929.1516649052,0,58,33,9,0,0,0,0,"0"
"11355",-822000,1080000,998928.6,1624.66,4062.5,4603.5089127887,0,90,5,5,0,0,0,0,"0"
"11356",-812000,1080000,1e+06,1736.22,5947.18,6200.35218468681,0,89,7,4,0,0,0,0,"0"
"11357",-802000,1080000,998982.97,1713.84,5780.53,6275.85039931536,0,88,10,2,0,0,0,0,"0"
"11358",-792000,1080000,998417.11,725.89,1815.08,1970.42124729417,0,93,5,2,0,0,0,0,"0"
"11359",-782000,1080000,998628.07,493.97,1235.17,1310.16900021955,0,96,3,1,0,0,0,0,"0"
"11360",-1032000,1070000,999095.38,4772.91,12700.06,9173.6888834592,0,63,33,4,0,0,0,0,"0"
"11361",-1022000,1070000,999224.74,3021.44,7554.85,6615.09129943699,0,63,35,2,0,0,0,0,"0"
"11362",-1012000,1070000,997257.81,2798.5,6997.57,5418.76929141209,0,72,26,2,0,0,0,0,"0"
"11363",-1002000,1070000,998140.45,2288.63,5722.43,4530.81662192661,0,77,22,1,0,0,0,0,"0"
"11364",-992000,1070000,998738.17,1446.57,3616.86,3514.40844208375,0,82,18,0,0,0,0,0,"0"
"11365",-982000,1070000,998748.09,1076.9,2692.67,2016.94132687524,0,88,12,0,0,0,0,0,"0"
"11366",-972000,1070000,1e+06,1333.59,3334.4,2903.01238506287,0,81,19,0,0,0,0,0,"0"
"11367",-962000,1070000,998159.75,2733.54,9522.68,8358.58085029013,0,74,24,0,0,2,0,0,"0"
"11368",-952000,1070000,998898.1,1801.74,4508.43,3011.35565410554,0,81,19,0,0,0,0,0,"0"
"11369",-942000,1070000,997540.06,2061.62,6205.42,4387.34973598644,0,84,13,3,0,0,0,0,"0"
"11370",-932000,1070000,997352.14,1011.79,2529.99,2034.17984824628,0,93,7,0,0,0,0,0,"0"
"11371",-922000,1070000,998770.11,920.3,2301.76,1915.19527057558,0,92,7,1,0,0,0,0,"0"
"11372",-912000,1070000,1e+06,815.79,2040.18,1691.72858645953,0,92,7,1,0,0,0,0,"0"
"11373",-902000,1070000,999684.01,546.95,1367.62,630.507014233619,0,96,4,0,0,0,0,0,"0"
"11374",-892000,1070000,1e+06,446.01,1145.25,552.180323311128,0,98,2,0,0,0,0,0,"0"
"11375",-882000,1070000,1e+06,573.53,2778.52,1921.27059459687,0,98,1,1,0,0,0,0,"0"
"11376",-872000,1070000,1e+06,529.36,1323.76,894.786389529705,0,94,6,0,0,0,0,0,"0"
"11377",-862000,1070000,999718.96,11779.84,69668.22,46451.8999722488,0,80,10,0,2,0,8,0,"0"
"11378",-852000,1070000,1e+06,1639.78,5122.83,3306.44904753751,0,91,7,2,0,0,0,0,"0"
"11379",-842000,1070000,1e+06,2264.85,7579.02,5033.65365692601,0,89,9,2,0,0,0,0,"0"
"11380",-832000,1070000,997664.31,1607.88,4020.89,4256.09957020171,0,81,17,2,0,0,0,0,"0"
"11381",-822000,1070000,998829.69,1406.46,4475.79,5405.5364585612,0,87,10,3,0,0,0,0,"0"
"11382",-812000,1070000,1e+06,1447.66,3619.71,3929.87465488165,0,91,7,2,0,0,0,0,"0"
"11383",-802000,1070000,1e+06,1250.59,3127.16,3395.11918502301,0,90,6,4,0,0,0,0,"0"
"11384",-792000,1070000,1e+06,1916.23,5984.83,6485.00815172493,0,85,12,3,0,0,0,0,"0"
"11385",-782000,1070000,1e+06,606.06,1515.36,1635.18683569133,0,93,7,0,0,0,0,0,"0"
"11386",-772000,1070000,1e+06,234.37,586.06,636.278137184679,0,96,4,0,0,0,0,0,"0"
"11387",-1042000,1060000,999011.91,3602.35,9007.5,6680.4724518396,0,57,42,1,0,0,0,0,"0"
"11388",-1032000,1060000,999225.18,3629.72,9075.89,6745.85179586336,0,58,42,0,0,0,0,0,"0"
"11389",-1022000,1060000,996928.88,3097,7743.95,6644.30517848208,0,65,32,3,0,0,0,0,"0"
"11390",-1012000,1060000,994867.84,29888.01,205022.01,58791.5943093309,0,51,32,0,4,0,0,13,"0"
"11391",-1002000,1060000,998911.44,6239.95,22984.13,10121.4212674033,0,60,38,0,0,0,0,2,"0"
"11392",-992000,1060000,998906.18,2484.97,7364.58,8838.50732913614,0,65,33,0,0,2,0,0,"0"
"11393",-982000,1060000,998875.69,2550.98,6378.18,5068.55547565408,0,71,27,2,0,0,0,0,"0"
"11394",-972000,1060000,997592.58,1649.64,4124.56,3151.14581045695,0,85,14,1,0,0,0,0,"0"
"11395",-962000,1060000,999878.96,1595.84,3990.04,2714.61541735008,0,88,12,0,0,0,0,0,"0"
"11396",-952000,1060000,1e+06,2608.22,8678.92,6003.44199636952,0,81,18,1,0,0,0,0,"0"
"11397",-942000,1060000,997863.98,15279.13,84501.74,35035.6286230804,0,74,13,0,5,0,0,8,"1"
"11398",-932000,1060000,998227.28,2218.31,5546.34,5273.99867979623,0,82,13,5,0,0,0,0,"0"
"11399",-922000,1060000,999539.51,662.71,1657.07,1439.15877289698,0,91,9,0,0,0,0,0,"0"
"11400",-912000,1060000,999903.33,558.4,1396.65,916.485233291984,0,97,3,0,0,0,0,0,"0"
"11401",-902000,1060000,996651.31,1630.49,7222.68,3312.87779210135,0,97,2,1,0,0,0,0,"0"
"11402",-892000,1060000,998733.77,758.76,3322.95,1524.16101153102,0,97,2,1,0,0,0,0,"0"
"11403",-882000,1060000,1e+06,4767.57,23179.09,14319.3691361742,0,89,6,2,1,0,2,0,"0"
"11404",-872000,1060000,1e+06,914.33,2286.11,1603.06966766715,0,95,5,0,0,0,0,0,"0"
"11405",-862000,1060000,1e+06,404.26,1010.88,675.108725428581,0,95,5,0,0,0,0,0,"0"
"11406",-852000,1060000,999542.54,991.77,2479.67,1586.76694783755,0,95,4,1,0,0,0,0,"0"
"11407",-842000,1060000,998073.87,764.54,2979.73,1911.77333780937,0,96,3,1,0,0,0,0,"0"
"11408",-832000,1060000,999467.51,944.9,2362.93,1516.03889855184,0,92,8,0,0,0,0,0,"0"
"11409",-822000,1060000,998218.55,471.46,1179.01,844.167237142102,0,96,4,0,0,0,0,0,"0"
"11410",-812000,1060000,1e+06,1141.15,3665.56,3805.30179810524,0,91,8,1,0,0,0,0,"0"
"11411",-802000,1060000,999293.92,910.23,3237.25,3490.62714873255,0,96,2,2,0,0,0,0,"0"
"11412",-792000,1060000,1e+06,995.69,2489.46,2702.77610969544,0,94,4,2,0,0,0,0,"0"
"11413",-782000,1060000,1e+06,36.33,90.88,98.6672995537519,0,99,1,0,0,0,0,0,"0"
"11414",-772000,1060000,1e+06,749.44,1873.81,2034.37246505171,0,95,3,2,0,0,0,0,"0"
"11415",-1052000,1050000,998877.59,4642.07,12762.88,6482.17775218841,0,64,35,1,0,0,0,0,"0"
"11416",-1042000,1050000,999886.26,4242.46,10608.15,8763.77104400937,0,46,53,1,0,0,0,0,"0"
"11417",-1022000,1050000,988728.48,3299.9,8251.08,7769.91128211841,0,50,48,2,0,0,0,0,"0"
"11418",-992000,1050000,996211.82,2454.87,6288.25,7486.11453830451,0,70,27,1,0,2,0,0,"0"
"11419",-962000,1050000,1e+06,1919.71,7010.7,7483.39536536112,0,87,9,4,0,0,0,0,"0"
"11420",-952000,1050000,998857.29,2658.5,6647.05,5918.72527278215,0,78,18,4,0,0,0,0,"0"
"11421",-942000,1050000,998194.62,17585.31,99721.14,41067.2533698026,0,72,16,0,3,0,0,9,"1"
"11422",-932000,1050000,998437.4,3014.83,11555.16,7979.46477942913,0,86,10,4,0,0,0,0,"0"
"11423",-922000,1050000,998648.34,314.1,785.5,758.68230423145,0,99,0,1,0,0,0,0,"0"
"11424",-912000,1050000,997960.63,351.99,880.73,797.777184455655,0,97,3,0,0,0,0,0,"0"
"11425",-902000,1050000,995092.79,1223.6,3376.52,1545.87479610182,0,94,5,1,0,0,0,0,"0"
"11426",-892000,1050000,1e+06,130.18,538.81,247.139806350693,0,99,1,0,0,0,0,0,"0"
"11427",-882000,1050000,999060.74,456.21,1140.64,824.399851266295,0,98,1,1,0,0,0,0,"0"
"11428",-872000,1050000,1e+06,510.37,1276.07,937.307402860373,0,96,4,0,0,0,0,0,"0"
"11429",-862000,1050000,999551.43,854.88,2137.47,1570.02864979208,0,93,7,0,0,0,0,0,"0"
"11430",-852000,1050000,997776.08,266,665.1,479.907683452591,0,99,1,0,0,0,0,0,"0"
"11431",-842000,1050000,998315.78,610.34,1526.12,979.147617697715,0,98,1,1,0,0,0,0,"0"
"11432",-832000,1050000,997671.87,389.32,973.53,707.960095303133,0,97,3,0,0,0,0,0,"0"
"11433",-822000,1050000,997844,817.22,2043.37,1311.01149927825,0,96,3,1,0,0,0,0,"0"
"11434",-812000,1050000,995638.43,611.58,1529.27,1356.46175323054,0,96,4,0,0,0,0,0,"0"
"11435",-782000,1050000,997767.54,656.78,2817.87,3059.32681536674,0,98,0,2,0,0,0,0,"0"
"11436",-772000,1050000,998300.98,301.1,752.9,817.414280481637,0,98,1,1,0,0,0,0,"0"
"11437",-1052000,1040000,999884.26,4579.38,13698.39,7990.07701375894,0,66,33,1,0,0,0,0,"0"
"11438",-952000,1040000,999939.53,1915.21,6060.71,5883.52105539105,0,89,5,6,0,0,0,0,"0"
"11439",-942000,1040000,997644.68,2279.88,6793.58,3219.68365709204,0,91,6,3,0,0,0,0,"0"
"11440",-932000,1040000,998928.77,952.7,2382.03,1928.99409753736,0,96,2,2,0,0,0,0,"0"
"11441",-922000,1040000,999583.29,656.3,1641.29,829.858550291509,0,95,5,0,0,0,0,0,"0"
"11442",-912000,1040000,1e+06,4959.46,25032.68,11463.9475767147,0,89,7,0,2,0,2,0,"0"
"11443",-902000,1040000,997521.76,704.27,1761.28,807.858769037761,0,96,4,0,0,0,0,0,"0"
"11444",-892000,1040000,999957.7,2467.58,21492.01,9857.89250184317,0,98,0,0,0,0,2,0,"0"
"11445",-882000,1040000,997861.53,282.82,707.3,504.22931282781,0,98,2,0,0,0,0,0,"0"
"11446",-872000,1040000,999189.8,1645.47,7068.26,5179.52188799157,0,86,13,1,0,0,0,0,"0"
"11447",-862000,1040000,998292.55,1121.94,2805.24,2033.61780656502,0,86,14,0,0,0,0,0,"0"
"11448",-852000,1040000,1e+06,136.97,342.71,250.220376385376,0,98,2,0,0,0,0,0,"0"
"11449",-842000,1040000,1e+06,505.93,1265.21,997.620900770651,0,95,5,0,0,0,0,0,"0"
"11450",-832000,1040000,1e+06,27.8,69.58,60.2615006156265,0,100,0,0,0,0,0,0,"0"
"11451",-822000,1040000,998206.84,732.56,1831.71,1592.86229767278,0,96,3,1,0,0,0,0,"0"
"11452",-1052000,1030000,994523.81,5040.72,12603.11,11197.1716937516,0,60,29,11,0,0,0,0,"0"
"11453",-942000,1030000,998075.67,333.22,833.2,597.453281810507,0,98,2,0,0,0,0,0,"0"
"11454",-932000,1030000,1e+06,4.59,11.48,7.37358561158181,0,100,0,0,0,0,0,0,"0"
"11455",-922000,1030000,1e+06,5310.56,25221.94,10026.7549452037,0,90,5,0,2,0,3,0,"0"
"11456",-912000,1030000,1e+06,1866.6,8058.02,3247.73464770615,0,92,7,1,0,0,0,0,"0"
"11457",-902000,1030000,997509.65,1597.46,8250.86,3784.48038904648,0,96,2,2,0,0,0,0,"0"
"11458",-892000,1030000,998727.23,317.54,794.35,365.084466199391,0,98,2,0,0,0,0,0,"0"
"11459",-882000,1030000,999081.78,499.75,3819.37,2797.52317542303,0,98,1,1,0,0,0,0,"0"
"11460",-872000,1030000,999440.27,5258.74,26423.08,18293.5149101913,0,89,4,2,1,0,4,0,"0"
"11461",-862000,1030000,1e+06,1422.17,5470.81,2938.74330559187,0,96,3,0,0,0,1,0,"0"
"11462",-852000,1030000,1e+06,594.47,1486.5,962.126859370618,0,97,2,1,0,0,0,0,"0"
"11463",-842000,1030000,1e+06,1041.92,4165.44,3543.79446134343,0,94,2,4,0,0,0,0,"0"
"11464",-832000,1030000,1e+06,287.65,719.26,622.933114210144,0,96,4,0,0,0,0,0,"0"
"11465",-822000,1030000,1e+06,329.51,824.06,717.695178344845,0,97,3,0,0,0,0,0,"0"
"11466",-942000,1020000,999725.49,507.32,1268.51,601.185371655971,0,97,3,0,0,0,0,0,"0"
"11467",-932000,1020000,1e+06,0,0,0,0,100,0,0,0,0,0,0,"0"
"11468",-922000,1020000,1e+06,0.49,1.23,0.488975405693054,0,100,0,0,0,0,0,0,"0"
"11469",-912000,1020000,1e+06,2682.64,12115.08,4816.24086929485,0,95,2,3,0,0,0,0,"0"
"11470",-902000,1020000,997079.41,831,4304.47,2031.07266154141,0,99,0,1,0,0,0,0,"0"
"11471",-892000,1020000,997519.75,1602,5841.04,2965.36544511002,0,93,4,3,0,0,0,0,"0"
"11472",-882000,1020000,997727.16,1231.72,5310.69,3764.82856355607,0,92,6,2,0,0,0,0,"0"
"11473",-872000,1020000,999385.34,1299.72,4564.24,2402.25387236476,0,95,4,1,0,0,0,0,"0"
"11474",-862000,1020000,1e+06,490.42,2191.47,1153.41596991755,0,97,2,1,0,0,0,0,"0"
"11475",-852000,1020000,1e+06,267.56,896.08,382.153112480417,0,98,2,0,0,0,0,0,"0"
"11476",-842000,1020000,1e+06,18.06,45.28,28.7455522604287,0,100,0,0,0,0,0,0,"0"
"11477",-832000,1020000,999979.9,578.35,1446.09,1252.42243076302,0,96,3,1,0,0,0,0,"0"
"11478",-822000,1020000,999979.02,82.18,205.59,188.293225884437,0,99,1,0,0,0,0,0,"0"
"11479",-932000,1010000,1e+06,0,0,0,0,100,0,0,0,0,0,0,"0"
"11480",-922000,1010000,1e+06,1004.16,6810.44,2708.7867954392,0,98,0,2,0,0,0,0,"0"
"11481",-912000,1010000,998326.78,249.65,624.27,286.873555658385,0,99,1,0,0,0,0,0,"0"
"11482",-902000,1010000,996830.52,601.78,3852.3,1842.1993331518,0,98,0,2,0,0,0,0,"0"
"11483",-892000,1010000,998086.2,1355.63,5580.53,2933.98009125144,0,97,1,2,0,0,0,0,"0"
"11484",-882000,1010000,1e+06,2334.05,10156.69,5344.99173180573,0,92,6,2,0,0,0,0,"0"
"11485",-872000,1010000,999602.64,855.37,4210.7,2214.94536386058,0,97,1,2,0,0,0,0,"0"
"11486",-862000,1010000,998944.72,996.68,2572.67,1084.73494629934,0,97,1,2,0,0,0,0,"1"
"11487",-852000,1010000,999147.08,796.29,3729.65,3189.5745432293,0,98,0,2,0,0,0,0,"0"
"11488",-842000,1010000,999431.29,3415.1,14505.19,12559.5555974888,0,91,5,0,2,0,2,0,"0"
"11489",-832000,1010000,998305.78,181.38,453.66,392.705161429942,0,97,3,0,0,0,0,0,"0"
"11490",-822000,1010000,997966.41,821.65,2054.49,1629.54676227271,0,96,4,0,0,0,0,0,"0"
"11491",-812000,1010000,1e+06,677.28,1693.57,1415.47288401611,0,92,8,0,0,0,0,0,"0"
"11492",-932000,1e+06,999759.2,1163.62,2909.33,1384.02678229287,0,97,1,2,0,0,0,0,"0"
"11493",-922000,1e+06,1e+06,274.84,687.2,467.174842473119,0,99,1,0,0,0,0,0,"0"
"11494",-912000,1e+06,999175.42,13.5,33.83,16.1777649279684,0,100,0,0,0,0,0,0,"0"
"11495",-902000,1e+06,993567.06,3153.2,14920.02,7119.25214517676,0,92,3,5,0,0,0,0,"0"
"11496",-892000,1e+06,999560.66,2736,10033.51,4864.60962590016,0,90,5,5,0,0,0,0,"0"
"11497",-882000,1e+06,999728.97,3570.86,12396.73,6012.14363487903,0,87,8,5,0,0,0,0,"1"
"11498",-872000,1e+06,997824.56,4851.89,21897.38,9340.63220747373,0,88,9,3,0,0,0,0,"1"
